date,time,datetime_str,open,high,low,close,volume,value,company_name,code,listing_date,datetime
,,20214400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-04
,,20214500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-05
,,20214600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-06
,,20214700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-07
,,20214800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-08
,,20214900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-04-09
,,20215100,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-01
,,20215200,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-02
,,20215300,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-03
,,20215400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-04
,,20215500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-05
,,20215600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-06
,,20215700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-07
,,20215800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-08
,,20215900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적6호,425290,2022-06-30,2021-05-09
,,20214100,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-01
,,20214200,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-02
,,20214300,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-03
,,20214400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-04
,,20214500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-05
,,20214600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-06
,,20214700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-07
,,20214800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-08
,,20214900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-04-09
,,20215100,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-01
,,20215200,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-02
,,20215300,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-03
,,20215400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-04
,,20215500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-05
,,20215600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-06
,,20215700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-07
,,20215800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-08
,,20215900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적7호,439250,2022-10-26,2021-05-09
,,20223400,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-04
,,20223500,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-05
,,20223600,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-06
,,20223700,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-07
,,20223800,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-08
,,20223900,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-03-09
,,20224100,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-01
,,20224200,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-02
,,20224300,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-03
,,20224400,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-04
,,20224500,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-05
,,20224600,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-06
,,20224700,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-07
,,20224800,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-08
,,20224900,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-04-09
,,20225100,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-01
,,20225200,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-02
,,20225300,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-03
,,20225400,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-04
,,20225500,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-05
,,20225600,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-06
,,20225700,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-07
,,20225800,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-08
,,20225900,10640.0,10640.0,10640.0,10640.0,0,210779140.0,삼성기업인수목적8호,448740,2023-03-02,2022-05-09
,,20224300,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-03
,,20224400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-04
,,20224500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-05
,,20224600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-06
,,20224700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-07
,,20224800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-08
,,20224900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-04-09
,,20225100,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-01
,,20225200,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-02
,,20225300,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-03
,,20225400,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-04
,,20225500,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-05
,,20225600,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-06
,,20225700,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-07
,,20225800,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-08
,,20225900,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2022-05-09
,,20231100,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2023-01-01
,,20231200,0.0,0.0,0.0,0.0,0,0.0,삼성기업인수목적9호,468510,2023-12-04,2023-01-02
,,20233400,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-04
,,20233500,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-05
,,20233600,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-06
,,20233700,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-07
,,20233800,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-08
,,20233900,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-03-09
,,20234100,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-01
,,20234200,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-02
,,20234300,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-03
,,20234400,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-04
,,20234500,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-05
,,20234600,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-06
,,20234700,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-07
,,20234800,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-08
,,20234900,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-04-09
,,20235100,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-01
,,20235200,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-02
,,20235300,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-03
,,20235400,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-04
,,20235500,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-05
,,20235600,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-06
,,20235700,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-07
,,20235800,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-08
,,20235900,22000.0,22000.0,22000.0,22000.0,0,26561447050.0,삼현,437730,2024-03-21,2023-05-09
,,20224100,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-01
,,20224200,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-02
,,20224300,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-03
,,20224400,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-04
,,20224500,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-05
,,20224600,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-06
,,20224700,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-07
,,20224800,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-08
,,20224900,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-04-09
,,20225100,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-01
,,20225200,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-02
,,20225300,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-03
,,20225400,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-04
,,20225500,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-05
,,20225600,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-06
,,20225700,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-07
,,20225800,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-08
,,20225900,2070.0,2070.0,2070.0,2070.0,0,3397075.0,상상인제4호기업인수목적,452670,2023-09-14,2022-05-09
,,20213900,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-03-09
,,20214100,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-01
,,20214200,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-02
,,20214300,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-03
,,20214400,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-04
,,20214500,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-05
,,20214600,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-06
,,20214700,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-07
,,20214800,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-08
,,20214900,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-04-09
,,20215100,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-01
,,20215200,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-02
,,20215300,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-03
,,20215400,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-04
,,20215500,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-05
,,20215600,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-06
,,20215700,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-07
,,20215800,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-08
,,20215900,24000.0,24000.0,24000.0,24000.0,0,597563675.0,새빗켐,107600,2022-08-04,2021-05-09
,,20223300,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-03
,,20223400,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-04
,,20223500,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-05
,,20223600,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-06
,,20223700,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-07
,,20223800,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-08
,,20223900,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-03-09
,,20224100,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-01
,,20224200,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-02
,,20224300,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-03
,,20224400,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-04
,,20224500,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-05
,,20224600,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-06
,,20224700,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-07
,,20224800,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-08
,,20224900,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-04-09
,,20225100,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-01
,,20225200,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-02
,,20225300,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-03
,,20225400,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-04
,,20225500,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-05
,,20225600,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-06
,,20225700,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-07
,,20225800,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-08
,,20225900,8830.0,8830.0,8830.0,8830.0,0,1459820270.0,샌즈랩,411080,2023-02-15,2022-05-09
,,20214100,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-01
,,20214200,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-02
,,20214300,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-03
,,20214400,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-04
,,20214500,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-05
,,20214600,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-06
,,20214700,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-07
,,20214800,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-08
,,20214900,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-04-09
,,20215100,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-01
,,20215200,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-02
,,20215300,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-03
,,20215400,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-04
,,20215500,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-05
,,20215600,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-06
,,20215700,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-07
,,20215800,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-08
,,20215900,2465.0,2465.0,2465.0,2465.0,0,3968059467.0,샤페론,378800,2022-10-19,2021-05-09
,,20214100,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-01
,,20214200,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-02
,,20214300,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-03
,,20214400,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-04
,,20214500,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-05
,,20214600,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-06
,,20214700,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-07
,,20214800,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-08
,,20214900,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-04-09
,,20215100,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-01
,,20215200,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-02
,,20215300,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-03
,,20215400,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-04
,,20215500,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-05
,,20215600,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-06
,,20215700,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-07
,,20215800,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-08
,,20215900,6080.0,6080.0,6080.0,6080.0,0,99411970.0,선바이오,067370,2022-10-05,2021-05-09
,,20234100,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-01
,,20234200,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-02
,,20234300,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-03
,,20234400,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-04
,,20234500,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-05
,,20234600,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-06
,,20234700,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-07
,,20234800,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-08
,,20234900,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-04-09
,,20235100,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-01
,,20235200,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-02
,,20235300,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-03
,,20235400,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-04
,,20235500,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-05
,,20235600,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-06
,,20235700,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-07
,,20235800,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-08
,,20235900,11320.0,11320.0,11320.0,11320.0,0,341771320.0,성우,458650,2024-10-31,2023-05-09
,,20213800,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-03-08
,,20213900,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-03-09
,,20214100,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-01
,,20214200,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-02
,,20214300,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-03
,,20214400,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-04
,,20214500,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-05
,,20214600,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-06
,,20214700,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-07
,,20214800,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-08
,,20214900,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-04-09
,,20215100,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-01
,,20215200,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-02
,,20215300,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-03
,,20215400,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-04
,,20215500,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-05
,,20215600,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-06
,,20215700,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-07
,,20215800,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-08
,,20215900,35650.0,35650.0,35650.0,35650.0,0,675656725.0,성일하이텍,365340,2022-07-28,2021-05-09
,,20223800,1440.0,1440.0,1440.0,1440.0,0,941327946.0,센서뷰,321370,2023-07-19,2022-03-08
,,20223900,1440.0,1440.0,1440.0,1440.0,0,941327946.0,센서뷰,321370,2023-07-19,2022-03-09
,,20224100,1440.0,1440.0,1440.0,1440.0,0,941327946.0,센서뷰,321370,2023-07-19,2022-04-01
,,20224200,1440.0,1440.0,1440.0,1440.0,0,941327946.0,센서뷰,321370,2023-07-19,2022-04-02
,,20224300,1440.0,1440.0,1440.0,1440.0,0,941327946.0,센서뷰,321370,2023-07-19,2022-04-03
